CustomerID,Recency,Frequency,Monetary,LastPurchaseDate,R_Score,F_Score,M_Score,RFM_Score,Segment
17655,11,7,2638.94,2011-11-29 11:34:00,5,5,5,555,Champions
17656,73,5,1674.69,2011-09-27 13:04:00,2,4,4,244,At Risk
17658,26,2,595.42,2011-11-14 12:07:00,4,2,3,423,Potential Loyalists
17659,17,12,2999.46,2011-11-22 13:29:00,4,5,5,455,Champions
17660,141,1,178.75,2011-07-21 13:37:00,2,1,1,211,Lost Customers
17663,26,7,1802.91,2011-11-14 08:56:00,4,5,4,454,Champions
17664,19,2,604.64,2011-11-21 11:29:00,4,2,3,423,Potential Loyalists
17666,4,2,728.16,2011-12-06 09:06:00,5,2,3,523,Potential Loyalists
17667,66,5,2055.51,2011-10-04 14:32:00,3,4,5,345,Loyal Customers
17668,1,2,347.75,2011-12-08 13:25:00,5,2,2,522,Potential Loyalists
17669,43,7,3406.7200000000003,2011-10-28 08:53:00,3,5,5,355,Loyal Customers
17670,228,1,205.7,2011-04-26 09:12:00,1,1,1,111,Lost Customers
17671,16,4,1572.71,2011-11-24 12:21:00,4,4,4,444,Champions
17672,50,2,3178.17,2011-10-20 14:18:00,3,2,5,325,Other
17673,2,6,1594.97,2011-12-08 12:50:00,5,4,4,544,Champions
17674,74,2,551.04,2011-09-26 13:35:00,2,2,3,223,Lost Customers
17675,1,31,20374.28,2011-12-08 18:03:00,5,5,5,555,Champions
17676,4,6,1371.18,2011-12-05 15:16:00,5,4,4,544,Champions
17677,2,30,16345.38,2011-12-08 09:56:00,5,5,5,555,Champions
17678,264,1,298.11,2011-03-21 11:52:00,1,1,2,112,Lost Customers
17679,53,2,1992.1100000000001,2011-10-18 07:43:00,3,2,4,324,Other
17680,24,1,184.4,2011-11-16 12:42:00,4,1,1,411,New Customers
17682,10,6,2474.33,2011-11-29 15:59:00,5,4,5,545,Champions
17684,44,1,239.41,2011-10-27 11:10:00,3,1,1,311,Other
17685,17,7,3155.83,2011-11-23 11:36:00,4,5,5,455,Champions
17686,7,7,5739.46,2011-12-02 15:39:00,5,5,5,555,Champions
17690,30,15,4726.8,2011-11-09 15:17:00,4,5,5,455,Champions
17691,358,2,290.40000000000003,2010-12-16 17:20:00,1,2,2,122,Lost Customers
17692,127,4,740.94,2011-08-04 14:01:00,2,4,3,243,At Risk
17693,137,1,200.47,2011-07-25 15:48:00,2,1,1,211,Lost Customers
17694,142,1,283.12,2011-07-21 12:00:00,2,1,2,212,Lost Customers
17695,132,2,765.34,2011-07-31 10:40:00,2,2,3,223,Lost Customers
17696,38,8,2285.71,2011-11-01 13:43:00,3,5,5,355,Loyal Customers
17697,236,1,338.95,2011-04-17 15:40:00,1,1,2,112,Lost Customers
17698,261,1,154.95,2011-03-24 11:34:00,1,1,1,111,Lost Customers
17700,17,4,2534.64,2011-11-23 11:51:00,4,4,5,445,Champions
17701,253,1,417.95,2011-04-01 12:25:00,1,1,2,112,Lost Customers
17702,30,4,1824.37,2011-11-09 16:03:00,4,4,4,444,Champions
17703,35,3,798.74,2011-11-04 15:51:00,3,3,3,333,Other
17704,169,2,885.19,2011-06-24 09:40:00,2,2,3,223,Lost Customers
17705,3,9,1823.52,2011-12-06 13:45:00,5,5,4,554,Champions
17706,4,17,10504.49,2011-12-05 13:34:00,5,5,5,555,Champions
17707,185,2,152.4,2011-06-07 15:03:00,1,2,1,121,Lost Customers
17708,188,2,263.33,2011-06-05 10:12:00,1,2,2,122,Lost Customers
17709,170,1,137.45,2011-06-23 11:55:00,2,1,1,211,Lost Customers
17711,11,2,385.1,2011-11-29 11:40:00,5,2,2,522,Potential Loyalists
17712,45,1,522.91,2011-10-26 12:28:00,3,1,3,313,Other
17714,321,1,153.0,2011-01-23 10:32:00,1,1,1,111,Lost Customers
17715,201,1,326.4,2011-05-23 12:32:00,1,1,2,112,Lost Customers
17716,23,11,5655.99,2011-11-17 12:00:00,4,5,5,455,Champions
17718,232,1,139.35,2011-04-21 13:39:00,1,1,1,111,Lost Customers
17719,38,15,5396.04,2011-11-02 10:36:00,3,5,5,355,Loyal Customers
17720,26,4,1195.94,2011-11-13 15:04:00,4,4,4,444,Champions
17722,96,4,2424.04,2011-09-04 15:22:00,2,4,5,245,At Risk
17723,127,6,3276.4000000000005,2011-08-04 18:37:00,2,4,5,245,At Risk
17724,71,3,1033.0,2011-09-29 15:26:00,3,3,4,334,Other
17725,16,11,3439.08,2011-11-23 16:34:00,4,5,5,455,Champions
17727,15,1,1060.25,2011-11-24 17:06:00,4,1,4,414,New Customers
17728,4,3,2876.01,2011-12-06 08:52:00,5,3,5,535,Potential Loyalists
17730,3,13,5298.4800000000005,2011-12-06 15:43:00,5,5,5,555,Champions
17731,79,4,1240.11,2011-09-21 15:02:00,2,4,4,244,At Risk
17732,373,1,303.97,2010-12-02 09:29:00,1,1,2,112,Lost Customers
17733,39,2,692.19,2011-11-01 08:16:00,3,2,3,323,Other
17734,54,3,700.63,2011-10-17 12:33:00,3,3,3,333,Other
17735,2,19,13110.02,2011-12-07 16:47:00,5,5,5,555,Champions
17736,9,3,377.44,2011-11-30 15:36:00,5,3,2,532,Potential Loyalists
17737,9,2,168.24,2011-11-30 15:16:00,5,2,1,521,Potential Loyalists
17738,19,4,1879.05,2011-11-20 15:05:00,4,4,4,444,Champions
17739,12,7,2791.35,2011-11-28 09:12:00,5,5,5,555,Champions
17742,113,2,355.11,2011-08-18 15:28:00,2,2,2,222,Lost Customers
17744,4,6,2322.4,2011-12-06 12:11:00,5,4,5,545,Champions
17746,240,1,110.25,2011-04-13 14:31:00,1,1,1,111,Lost Customers
17747,113,1,71.4,2011-08-19 08:13:00,2,1,1,211,Lost Customers
17749,178,2,674.52,2011-06-14 15:45:00,2,2,3,223,Lost Customers
17750,5,9,1710.45,2011-12-04 14:09:00,5,5,4,554,Champions
17752,359,1,80.64,2010-12-15 16:19:00,1,1,1,111,Lost Customers
17754,1,5,1664.6499999999999,2011-12-09 11:20:00,5,4,4,544,Champions
17757,1,30,5593.39,2011-12-08 15:31:00,5,5,5,555,Champions
17758,19,8,3408.2,2011-11-20 14:45:00,4,5,5,455,Champions
17759,17,3,819.96,2011-11-22 16:02:00,4,3,3,433,Potential Loyalists
17760,22,2,287.59,2011-11-18 10:56:00,4,2,2,422,Potential Loyalists
17761,33,1,712.78,2011-11-07 10:23:00,3,1,3,313,Other
17763,263,1,15.0,2011-03-21 14:25:00,1,1,1,111,Lost Customers
17764,51,2,772.55,2011-10-20 11:03:00,3,2,3,323,Other
17765,159,3,367.63,2011-07-04 12:41:00,2,3,2,232,At Risk
17767,15,1,271.2,2011-11-24 14:42:00,4,1,2,412,New Customers
17768,8,3,2081.9,2011-12-01 13:22:00,5,3,5,535,Potential Loyalists
17769,13,10,3957.43,2011-11-27 11:18:00,5,5,5,555,Champions
17770,199,5,1143.27,2011-05-25 12:34:00,1,4,4,144,At Risk
17771,57,2,245.81,2011-10-14 11:43:00,3,2,1,321,Other
17772,11,2,173.45,2011-11-29 11:05:00,5,2,1,521,Potential Loyalists
17774,97,4,1213.73,2011-09-04 12:49:00,2,4,4,244,At Risk
17775,255,1,56.4,2011-03-30 10:50:00,1,1,1,111,Lost Customers
17777,25,3,647.56,2011-11-15 12:02:00,4,3,3,433,Potential Loyalists
17779,21,3,650.32,2011-11-18 14:15:00,4,3,3,433,Potential Loyalists
17781,159,2,188.02,2011-07-03 16:00:00,2,2,1,221,Lost Customers
17783,72,2,283.47,2011-09-28 16:07:00,2,2,2,222,Lost Customers
17785,53,1,131.94,2011-10-17 13:43:00,3,1,1,311,Other
17786,85,2,266.85,2011-09-15 12:51:00,2,2,2,222,Lost Customers
17787,153,4,1817.54,2011-07-10 11:24:00,2,4,4,244,At Risk
17788,74,2,1117.9,2011-09-27 10:09:00,2,2,4,224,At Risk
17789,281,1,225.9,2011-03-03 13:14:00,1,1,1,111,Lost Customers
17790,27,14,1964.3,2011-11-13 11:30:00,4,5,4,454,Champions
17791,30,1,106.1,2011-11-10 12:09:00,4,1,1,411,New Customers
17793,25,1,300.34,2011-11-14 14:24:00,4,1,2,412,New Customers
17795,180,2,342.83,2011-06-13 12:36:00,1,2,2,122,Lost Customers
17796,40,4,690.0,2011-10-30 15:38:00,3,4,3,343,Loyal Customers
17797,22,3,780.43,2011-11-17 13:21:00,4,3,3,433,Potential Loyalists
17799,22,10,3039.17,2011-11-17 15:16:00,4,5,5,455,Champions
17800,37,9,1187.21,2011-11-02 12:57:00,3,5,4,354,Loyal Customers
17802,82,3,1285.04,2011-09-18 14:56:00,2,3,4,234,At Risk
17805,74,1,512.31,2011-09-27 11:49:00,2,1,3,213,Lost Customers
17806,11,1,546.04,2011-11-28 14:12:00,5,1,3,513,New Customers
17809,16,12,5411.91,2011-11-23 12:59:00,4,5,5,455,Champions
17811,4,39,7761.82,2011-12-05 13:46:00,5,5,5,555,Champions
17812,13,4,699.81,2011-11-27 11:47:00,5,4,3,543,Loyal Customers
17813,14,5,1698.07,2011-11-25 16:13:00,4,4,4,444,Champions
17816,37,4,36.56,2011-11-03 11:34:00,3,4,1,341,Loyal Customers
17817,4,3,387.68,2011-12-05 14:39:00,5,3,2,532,Potential Loyalists
17819,72,7,3704.87,2011-09-29 10:52:00,2,5,5,255,At Risk
17824,51,1,298.4,2011-10-19 14:14:00,3,1,2,312,Other
17827,5,5,1987.33,2011-12-04 15:00:00,5,4,4,544,Champions
17828,23,4,1820.09,2011-11-17 08:41:00,4,4,4,444,Champions
17829,299,1,889.24,2011-02-14 12:46:00,1,1,3,113,Lost Customers
17830,2,3,398.7,2011-12-08 12:28:00,5,3,2,532,Potential Loyalists
17831,33,1,35.400000000000006,2011-11-06 15:09:00,3,1,1,311,Other
17832,50,1,155.37,2011-10-21 11:43:00,3,1,1,311,Other
17835,3,3,342.24,2011-12-07 11:48:00,5,3,2,532,Potential Loyalists
17836,47,1,110.21000000000001,2011-10-23 16:13:00,3,1,1,311,Other
17837,42,8,1541.23,2011-10-28 16:13:00,3,5,4,354,Loyal Customers
17838,27,5,2720.8,2011-11-13 11:20:00,4,4,5,445,Champions
17839,42,1,318.15,2011-10-28 17:27:00,3,1,2,312,Other
17841,2,124,40519.84,2011-12-08 12:07:00,5,5,5,555,Champions
17843,303,1,205.48,2011-02-09 15:33:00,1,1,1,111,Lost Customers
17844,107,1,51.559999999999995,2011-08-25 11:27:00,2,1,1,211,Lost Customers
17846,85,1,2033.1,2011-09-15 15:20:00,2,1,4,214,At Risk
17848,81,9,901.2,2011-09-19 16:49:00,2,5,3,253,At Risk
17849,218,4,605.8000000000001,2011-05-05 13:46:00,1,4,3,143,At Risk
17850,372,34,5391.21,2010-12-02 15:27:00,1,5,5,155,At Risk
17852,12,2,114.34,2011-11-28 12:36:00,5,2,1,521,Potential Loyalists
17854,185,2,311.26,2011-06-07 16:21:00,1,2,2,122,Lost Customers
17855,373,1,208.97,2010-12-02 09:44:00,1,1,1,111,Lost Customers
17856,2,4,1418.03,2011-12-08 09:40:00,5,4,4,544,Champions
17857,4,23,26879.04,2011-12-05 13:13:00,5,5,5,555,Champions
17858,6,12,5140.66,2011-12-04 11:56:00,5,5,5,555,Champions
17859,305,1,141.92,2011-02-08 10:32:00,1,1,1,111,Lost Customers
17860,369,1,226.45000000000002,2010-12-06 12:41:00,1,1,1,111,Lost Customers
17861,3,8,2097.88,2011-12-06 16:21:00,5,5,5,555,Champions
17862,324,1,330.9,2011-01-20 12:23:00,1,1,2,112,Lost Customers
17863,59,6,3160.0,2011-10-11 13:45:00,3,4,5,345,Loyal Customers
17864,13,3,554.85,2011-11-27 11:15:00,5,3,3,533,Potential Loyalists
17865,31,20,10526.32,2011-11-09 12:08:00,4,5,5,455,Champions
17866,143,1,329.65000000000003,2011-07-20 11:07:00,2,1,2,212,Lost Customers
17867,30,6,1157.8700000000001,2011-11-09 14:15:00,4,4,4,444,Champions
17869,107,5,428.18,2011-08-24 16:16:00,2,4,2,242,At Risk
17870,2,12,1865.8899999999999,2011-12-07 15:07:00,5,5,4,554,Champions
17871,205,1,155.9,2011-05-19 11:32:00,1,1,1,111,Lost Customers
17873,80,5,1848.96,2011-09-20 16:41:00,2,4,4,244,At Risk
17874,185,6,683.46,2011-06-07 12:54:00,1,4,3,143,At Risk
17877,170,1,237.61,2011-06-22 13:00:00,2,1,1,211,Lost Customers
17878,44,1,379.45,2011-10-27 11:24:00,3,1,2,312,Other
17879,174,1,178.52,2011-06-19 12:36:00,2,1,1,211,Lost Customers
17880,365,1,458.92,2010-12-10 10:21:00,1,1,2,112,Lost Customers
17881,304,1,133.35,2011-02-08 17:16:00,1,1,1,111,Lost Customers
17883,3,4,664.34,2011-12-06 17:49:00,5,4,3,543,Loyal Customers
17884,4,4,695.07,2011-12-06 11:33:00,5,4,3,543,Loyal Customers
17885,12,1,156.34,2011-11-27 14:40:00,5,1,1,511,New Customers
17886,32,3,869.28,2011-11-08 10:09:00,4,3,3,433,Potential Loyalists
17887,129,1,111.35,2011-08-02 17:29:00,2,1,1,211,Lost Customers
17888,21,8,716.0,2011-11-18 13:45:00,4,5,3,453,Loyal Customers
17889,212,2,201.37,2011-05-11 16:26:00,1,2,1,121,Lost Customers
17890,323,2,586.89,2011-01-21 11:19:00,1,2,3,123,Lost Customers
17891,162,1,203.85999999999999,2011-06-30 20:08:00,2,1,1,211,Lost Customers
17892,56,3,244.1,2011-10-14 16:49:00,3,3,1,331,Other
17893,225,1,107.21,2011-04-28 13:50:00,1,1,1,111,Lost Customers
17894,72,8,1118.96,2011-09-29 09:23:00,2,5,4,254,At Risk
17895,44,1,95.45,2011-10-26 17:00:00,3,1,1,311,Other
17896,23,1,256.32,2011-11-16 13:59:00,4,1,2,412,New Customers
17897,173,3,541.81,2011-06-20 11:23:00,2,3,3,233,At Risk
17898,85,2,152.06,2011-09-15 14:56:00,2,2,1,221,Lost Customers
17899,159,1,154.55,2011-07-03 14:58:00,2,1,1,211,Lost Customers
17900,190,2,112.19999999999999,2011-06-02 14:38:00,1,2,1,121,Lost Customers
17901,29,1,110.38,2011-11-10 17:29:00,4,1,1,411,New Customers
17904,21,1,181.07,2011-11-18 12:57:00,4,1,1,411,New Customers
17905,71,4,798.99,2011-09-29 17:33:00,3,4,3,343,Loyal Customers
17906,247,1,72.9,2011-04-06 17:25:00,1,1,1,111,Lost Customers
17908,374,1,232.03,2010-12-01 11:45:00,1,1,1,111,Lost Customers
17911,9,1,366.23,2011-11-30 14:52:00,5,1,2,512,New Customers
17912,310,5,310.06,2011-02-02 14:25:00,1,4,2,142,At Risk
17913,59,2,408.65,2011-10-12 10:45:00,3,2,2,322,Other
17914,4,1,329.36,2011-12-06 11:58:00,5,1,2,512,New Customers
17917,45,3,335.03,2011-10-25 13:20:00,3,3,2,332,Other
17919,88,1,1304.04,2011-09-12 13:41:00,2,1,4,214,At Risk
17920,4,17,4119.5,2011-12-05 14:29:00,5,5,5,555,Champions
17921,64,4,820.23,2011-10-06 18:56:00,3,4,3,343,Loyal Customers
17923,282,1,207.50000000000003,2011-03-02 15:15:00,1,1,1,111,Lost Customers
17924,12,7,2962.5,2011-11-28 09:11:00,5,5,5,555,Champions
17925,373,1,244.08,2010-12-02 10:10:00,1,1,1,111,Lost Customers
17926,133,2,397.29,2011-07-29 14:39:00,2,2,2,222,Lost Customers
17928,45,2,212.54,2011-10-25 13:52:00,3,2,1,321,Other
17929,11,4,843.0,2011-11-28 16:01:00,5,4,3,543,Loyal Customers
17930,36,5,1740.48,2011-11-04 10:23:00,3,4,4,344,Loyal Customers
17931,134,2,408.36,2011-07-28 18:33:00,2,2,2,222,Lost Customers
17932,29,3,1331.57,2011-11-10 19:49:00,4,3,4,434,Potential Loyalists
17934,52,2,704.25,2011-10-19 11:16:00,3,2,3,323,Other
17935,138,2,145.79,2011-07-24 13:18:00,2,2,1,221,Lost Customers
17936,5,1,380.13,2011-12-04 13:32:00,5,1,2,512,New Customers
17937,9,7,4301.22,2011-12-01 11:45:00,5,5,5,555,Champions
17939,160,1,99.14,2011-07-03 12:27:00,2,1,1,211,Lost Customers
17940,49,10,4020.04,2011-10-21 13:27:00,3,5,5,355,Loyal Customers
17941,131,1,304.56,2011-08-01 08:30:00,2,1,2,212,Lost Customers
17942,8,1,77.50000000000001,2011-12-02 10:45:00,5,1,1,511,New Customers
17946,233,2,149.57999999999998,2011-04-20 17:00:00,1,2,1,121,Lost Customers
17947,37,1,176.68,2011-11-02 13:05:00,3,1,1,311,Other
17948,147,1,358.56000000000006,2011-07-15 12:58:00,2,1,2,212,Lost Customers
17949,1,45,58510.48,2011-12-08 18:46:00,5,5,5,555,Champions
17950,72,3,482.2,2011-09-28 15:18:00,2,3,2,232,At Risk
17951,40,3,1008.5400000000001,2011-10-31 12:30:00,3,3,4,334,Other
17954,5,12,2314.13,2011-12-04 14:15:00,5,5,5,555,Champions
17955,199,4,557.3,2011-05-25 12:00:00,1,4,3,143,At Risk
17956,249,1,12.75,2011-04-04 13:47:00,1,1,1,111,Lost Customers
17957,66,1,111.68,2011-10-04 14:58:00,3,1,1,311,Other
17958,117,1,508.46000000000004,2011-08-15 12:19:00,2,1,3,213,Lost Customers
17960,171,1,73.78,2011-06-21 14:15:00,2,1,1,211,Lost Customers
17961,21,39,1296.44,2011-11-18 16:55:00,4,5,4,454,Champions
17962,142,1,102.41,2011-07-20 14:16:00,2,1,1,211,Lost Customers
17964,32,2,463.21,2011-11-08 10:44:00,4,2,2,422,Potential Loyalists
17965,38,14,2599.19,2011-11-02 09:31:00,3,5,5,355,Loyal Customers
17966,38,5,1098.43,2011-11-02 10:26:00,3,4,4,344,Loyal Customers
17967,372,1,112.27,2010-12-03 11:19:00,1,1,1,111,Lost Customers
17968,374,1,265.1,2010-12-01 12:23:00,1,1,2,112,Lost Customers
17969,166,2,228.2,2011-06-26 13:00:00,2,2,1,221,Lost Customers
17970,211,1,562.79,2011-05-12 20:03:00,1,1,3,113,Lost Customers
17972,242,1,135.19,2011-04-12 12:16:00,1,1,1,111,Lost Customers
17973,52,1,337.04,2011-10-19 10:34:00,3,1,2,312,Other
17974,25,3,703.99,2011-11-15 11:37:00,4,3,3,433,Potential Loyalists
17975,15,13,4483.26,2011-11-24 13:27:00,4,5,5,455,Champions
17976,372,1,321.79,2010-12-02 13:49:00,1,1,2,112,Lost Customers
17977,29,1,288.14,2011-11-10 13:28:00,4,1,2,412,New Customers
17978,365,1,300.91999999999996,2010-12-09 14:05:00,1,1,2,112,Lost Customers
17979,36,4,732.41,2011-11-04 12:05:00,3,4,3,343,Loyal Customers
17980,166,3,811.45,2011-06-27 12:01:00,2,3,3,233,At Risk
17984,145,1,152.68,2011-07-17 15:59:00,2,1,1,211,Lost Customers
17985,22,1,631.35,2011-11-17 14:24:00,4,1,3,413,New Customers
17986,56,1,20.8,2011-10-14 14:22:00,3,1,1,311,Other
17987,185,1,198.57,2011-06-07 14:22:00,1,1,1,111,Lost Customers
17988,12,7,201.12,2011-11-28 11:00:00,5,5,1,551,Loyal Customers
17990,237,3,630.84,2011-04-17 11:44:00,1,3,3,133,At Risk
17991,225,2,93.35,2011-04-28 15:58:00,1,2,1,121,Lost Customers
17994,122,4,674.89,2011-08-10 11:41:00,2,4,3,243,At Risk
17995,282,1,76.1,2011-03-03 12:30:00,1,1,1,111,Lost Customers
17997,74,8,1962.46,2011-09-26 16:13:00,2,5,4,254,At Risk
17999,37,2,380.39,2011-11-02 15:56:00,3,2,2,322,Other
18001,12,2,415.13,2011-11-27 16:02:00,5,2,2,522,Potential Loyalists
18004,362,1,157.92,2010-12-12 13:47:00,1,1,1,111,Lost Customers
18005,4,2,226.47,2011-12-06 11:51:00,5,2,1,521,Potential Loyalists
18006,23,1,444.68,2011-11-16 16:52:00,4,1,2,412,New Customers
18008,70,9,2116.19,2011-09-30 15:17:00,3,5,5,355,Loyal Customers
18009,235,1,247.39,2011-04-18 13:36:00,1,1,1,111,Lost Customers
18010,257,1,174.8,2011-03-28 12:27:00,1,1,1,111,Lost Customers
18011,373,1,102.78999999999999,2010-12-01 17:35:00,1,1,1,111,Lost Customers
18013,155,2,187.29,2011-07-07 14:11:00,2,2,1,221,Lost Customers
18014,28,1,162.22,2011-11-11 15:28:00,4,1,1,411,New Customers
18015,4,1,120.03,2011-12-05 14:49:00,5,1,1,511,New Customers
18016,32,5,1477.66,2011-11-07 13:25:00,4,4,4,444,Champions
18017,81,3,523.0,2011-09-19 16:15:00,2,3,3,233,At Risk
18018,108,2,122.14,2011-08-23 17:37:00,2,2,1,221,Lost Customers
18019,52,1,38.45,2011-10-19 12:10:00,3,1,1,311,Other
18022,36,1,612.72,2011-11-04 12:45:00,3,1,3,313,Other
18024,153,2,389.78,2011-07-10 12:40:00,2,2,2,222,Lost Customers
18027,99,1,115.31,2011-09-02 10:38:00,2,1,1,211,Lost Customers
18030,4,2,230.64999999999998,2011-12-05 16:37:00,5,2,1,521,Potential Loyalists
18032,334,1,73.5,2011-01-09 15:32:00,1,1,1,111,Lost Customers
18033,65,1,93.82000000000001,2011-10-05 17:28:00,3,1,1,311,Other
18034,22,2,418.68,2011-11-18 12:22:00,4,2,2,422,Potential Loyalists
18035,36,3,713.89,2011-11-04 12:39:00,3,3,3,333,Other
18036,32,3,403.12,2011-11-07 14:40:00,4,3,2,432,Potential Loyalists
18037,154,6,70.02,2011-07-08 13:39:00,2,4,1,241,At Risk
18040,19,2,357.20000000000005,2011-11-20 14:20:00,4,2,2,422,Potential Loyalists
18041,12,21,4097.37,2011-11-28 11:39:00,5,5,5,555,Champions
18042,54,1,165.04999999999998,2011-10-17 11:49:00,3,1,1,311,Other
18043,25,3,529.29,2011-11-15 12:48:00,4,3,3,433,Potential Loyalists
18044,4,10,2088.6,2011-12-05 14:26:00,5,5,5,555,Champions
18045,45,1,178.34,2011-10-25 13:07:00,3,1,1,311,Other
18048,203,2,172.29000000000002,2011-05-20 14:58:00,1,2,1,121,Lost Customers
18050,359,1,74.4,2010-12-15 14:25:00,1,1,1,111,Lost Customers
18053,71,1,300.02,2011-09-30 09:05:00,3,1,2,312,Other
18055,7,10,6761.34,2011-12-02 14:25:00,5,5,5,555,Champions
18056,288,1,363.65,2011-02-24 14:27:00,1,1,2,112,Lost Customers
18058,10,1,170.16,2011-11-30 08:38:00,5,1,1,511,New Customers
18059,23,3,306.46,2011-11-16 16:49:00,4,3,2,432,Potential Loyalists
18061,22,10,2119.41,2011-11-18 11:20:00,4,5,5,455,Champions
18062,173,3,720.52,2011-06-19 14:47:00,2,3,3,233,At Risk
18064,133,2,814.0,2011-07-29 16:39:00,2,2,3,223,Lost Customers
18065,6,14,2392.83,2011-12-04 10:30:00,5,5,5,555,Champions
18066,75,1,318.0,2011-09-25 15:30:00,2,1,2,212,Lost Customers
18067,40,1,396.33,2011-10-30 15:58:00,3,1,2,312,Other
18068,289,1,101.7,2011-02-23 14:50:00,1,1,1,111,Lost Customers
18069,26,5,2009.24,2011-11-13 16:03:00,4,4,4,444,Champions
18071,258,2,453.0,2011-03-27 11:59:00,1,2,2,122,Lost Customers
18072,186,1,247.44,2011-06-07 10:44:00,1,1,1,111,Lost Customers
18073,114,12,3859.82,2011-08-17 14:02:00,2,5,5,255,At Risk
18074,374,1,489.6,2010-12-01 09:53:00,1,1,3,113,Lost Customers
18075,23,10,2611.75,2011-11-16 15:21:00,4,5,5,455,Champions
18077,8,11,2584.41,2011-12-01 13:32:00,5,5,5,555,Champions
18078,217,2,336.13,2011-05-06 14:32:00,1,2,2,122,Lost Customers
18079,45,4,3613.15,2011-10-25 15:27:00,3,4,5,345,Loyal Customers
18080,19,2,1231.5,2011-11-21 08:02:00,4,2,4,424,Potential Loyalists
18081,36,3,343.45,2011-11-03 16:30:00,3,3,2,332,Other
18082,26,1,680.84,2011-11-14 12:45:00,4,1,3,413,New Customers
18084,16,1,90.48,2011-11-23 13:57:00,4,1,1,411,New Customers
18085,330,2,689.95,2011-01-13 15:17:00,1,2,3,123,Lost Customers
18086,274,1,101.34,2011-03-10 13:34:00,1,1,1,111,Lost Customers
18087,98,2,4055.7200000000003,2011-09-02 15:12:00,2,2,5,225,At Risk
18088,61,1,166.03,2011-10-09 13:41:00,3,1,1,311,Other
18092,2,11,9068.26,2011-12-07 13:14:00,5,5,5,555,Champions
18093,93,4,2106.52,2011-09-07 15:43:00,2,4,5,245,At Risk
18094,82,7,3017.3,2011-09-19 09:28:00,2,5,5,255,At Risk
18095,313,2,580.05,2011-01-31 12:50:00,1,2,3,123,Lost Customers
18096,12,3,849.06,2011-11-28 12:44:00,5,3,3,533,Potential Loyalists
18097,8,6,2662.4,2011-12-02 11:16:00,5,4,5,545,Champions
18099,127,1,168.31,2011-08-04 15:52:00,2,1,1,211,Lost Customers
18101,11,2,222.4,2011-11-28 13:37:00,5,2,1,521,Potential Loyalists
18102,1,60,259657.3,2011-12-09 11:50:00,5,5,5,555,Champions
18104,37,1,754.64,2011-11-02 14:07:00,3,1,3,313,Other
18105,38,1,113.48000000000002,2011-11-02 12:04:00,3,1,1,311,Other
18106,330,1,421.9,2011-01-14 12:23:00,1,1,2,112,Lost Customers
18108,254,1,271.0,2011-03-30 13:56:00,1,1,2,112,Lost Customers
18109,2,26,8004.92,2011-12-08 11:36:00,5,5,5,555,Champions
18110,20,1,198.8,2011-11-20 12:34:00,4,1,1,411,New Customers
18112,12,2,352.69,2011-11-27 14:43:00,5,2,2,522,Potential Loyalists
18113,369,1,76.32000000000001,2010-12-06 12:31:00,1,1,1,111,Lost Customers
18114,290,1,220.1,2011-02-22 13:20:00,1,1,1,111,Lost Customers
18116,68,8,1403.1100000000001,2011-10-03 11:00:00,3,5,4,354,Loyal Customers
18117,26,1,315.65,2011-11-14 12:47:00,4,1,2,412,New Customers
18118,11,26,5625.08,2011-11-29 11:32:00,5,5,5,555,Champions
18119,368,1,180.7,2010-12-07 11:59:00,1,1,1,111,Lost Customers
18120,214,1,111.15,2011-05-09 13:45:00,1,1,1,111,Lost Customers
18121,149,2,653.3000000000001,2011-07-13 12:53:00,2,2,3,223,Lost Customers
18122,8,6,1793.06,2011-12-01 13:08:00,5,4,4,544,Champions
18123,24,2,574.4399999999999,2011-11-15 14:23:00,4,2,3,423,Potential Loyalists
18125,30,4,1131.75,2011-11-10 12:29:00,4,4,4,444,Champions
18126,61,1,200.92,2011-10-10 12:19:00,3,1,1,311,Other
18127,19,3,347.08,2011-11-20 14:05:00,4,3,2,432,Potential Loyalists
18129,243,1,112.55000000000001,2011-04-10 14:16:00,1,1,1,111,Lost Customers
18130,15,3,1059.39,2011-11-24 14:40:00,4,3,4,434,Potential Loyalists
18133,212,1,931.5,2011-05-11 14:14:00,1,1,3,113,Lost Customers
18135,29,5,681.91,2011-11-10 19:32:00,4,4,3,443,Loyal Customers
18136,63,3,784.33,2011-10-07 15:40:00,3,3,3,333,Other
18138,295,1,152.65,2011-02-17 14:51:00,1,1,1,111,Lost Customers
18139,18,6,8438.34,2011-11-22 10:44:00,4,4,5,445,Champions
18142,157,2,1019.52,2011-07-05 13:19:00,2,2,4,224,At Risk
18143,117,2,1000.16,2011-08-15 12:07:00,2,2,4,224,At Risk
18144,8,12,2888.75,2011-12-02 12:46:00,5,5,5,555,Champions
18145,13,4,2861.55,2011-11-27 11:22:00,5,4,5,545,Champions
18146,141,2,160.35,2011-07-22 12:08:00,2,2,1,221,Lost Customers
18147,46,2,179.34,2011-10-25 11:46:00,3,2,1,321,Other
18149,51,3,612.0799999999999,2011-10-20 12:04:00,3,3,3,333,Other
18150,32,3,566.58,2011-11-07 16:49:00,4,3,3,433,Potential Loyalists
18151,135,2,653.35,2011-07-28 11:35:00,2,2,3,223,Lost Customers
18154,3,2,399.19,2011-12-06 16:41:00,5,2,2,522,Potential Loyalists
